Real, Imaginary 
7596388157737328472,8684840799004867603
4342420399502433801,7607778323305051193
13027261198507301404,4376590896205601963
2188295448102800981,13129772688616805889
6564886344308402944,2495829918431314435
1247914959215657217,7487489755293943305
3743744877646971652,4015725192172278299
11231234632940914957,12047175576516834897
15246959825113193256,17694782655840953075
8847391327920476537,16190859820103755993
8095429910051877996,11679091312892164747
5839545656446082373,16590529864966942625
17518636969338247120,12878101447481724643
15662422760595638129,1740816195026070697
10093780134367811156,5222448585078212091
11834596329393881853,15667345755234636273
17057044914472093944,10108549118284805587
14277646595997178601,11878903281144865145
5939451640572432572,17189965769725043819
17818354921717297717,14676409161756028225
16561576617732789920,7135739337848981443
12791241705779266529,2960473939837392713
1480236969918696356,8881421819512178139
4440710909756089069,8197521384826982801
13322132729268267208,6145820080771396787
3072910040385698393,18437460242314190361
9218730121157095180,18418892579523467851
9209446289761733925,18363189591151300321
9181594795575650160,18196080626034797731
9098040313017398865,17694753730685289961
8847376865342644980,16190773044636766651
8095386522318383325,11678830986491196721
5839415493245598360,16589748885764038547
17518246479736795081,12875758509873012409
15661251291791282012,1733787382199933995
10090265727954742805,5201362146599801985
11824053110154676800,15604086439799405955
17025415256754478785,9918771171979114633
14182757622844333124,11309569442227792283
5654784721113896141,15481964252973825233
16964354163341688424,9552404611502372467
13999574342605962041,10210469760797565785
5105234880398782892,12184665208683145739
15315704641196348677,18107251552339885601
9053625776169942800,17428266509600553571
8714133254800276785,15391311381382557481
7695655690691278740,9280445996728569211
4640222998364284605,9394593916476156017
13920668995092853816,9737037675718916435
4868518837859458217,10764368953447197689
14605556513578374652,13846362786632041451
6923181393316020725,4645600212477021121
2322800106238510560,13936800637431063363
6968400318715531681,4916913764874086857
2458456882437043428,14750741294622260571
7375370647311130285,7358735736447678481
3679367868223839240,3629463135633483827
11038103604671517721,10888389406900451481
14667566740305001548,14218424146991802827
7109212073495901413,5761784293556305249
2880892146778152624,17285352880668915747
8642676440334457873,14962570494587644009
7481285247293822004,7994223336343828795
3997111668171914397,5535925935321934769
11991335004515743192,16607777805965804307
17527260939837677961,12929845270478309689
15688294672093930652,1896047664015825835
10171395868862688725,5688142992047477505
12067443532878514560,17064428976142432515
17755586524925992065,14299798781008194313
16373271427358872964,6005908195605479707
12226326134657515661,18017724586816439121
18232234330262995368,17159685613030214131
17803214843369882873,14585568691671539161
16516156382690545388,6863217927595514251
12654981000652532933,2142909709076991137
1071454854538495568,6428729127230973411
3214364563615486705,839443307983368617
9643093690846460116,2518329923950105851
10482536998829828733,7554989771850317553
13000866922779934584,4218225241841401043
2109112620920700521,12654675725524203129
6327337862762101564,1070539029153506155
535269514576753077,3211617087460518465
1605808543730259232,9634851262381555395
4817425631190777697,10457809713435114569
14452276893572333092,12926685066595792091
6463342533297896045,1886567052368273041
943283526184136520,5659701157104819123
2829850578552409561,16979103471314457369
8489551735657228684,14043822266524268875
7021911133262134437,5237978652153703393
2618989326076851696,15713935956461110179
7856967978230555089,10248319721964227305
5124159860982113652,12298215092183130299
15372479582946340957,1157129130287665
9223950601419919640,3471387390862995
9225107730550207305,10414162172588985
9228579117941070300,31242486517766955
9238993280113659285,93727459553300865
9270235766631426240,281182378659902595
9363963226184727105,843547135979707785
9645145604844629700,2530641407939123355
10488692740824337485,7591924223817370065
13019334148763460840,4329028597742558579
2164514298871279289,12987085793227675737
6493542896613837868,2067769232263923979
1033884616131961989,6203307696791771937
3101653848395885968,163179016665764195
9304961545187657905,489537049997292585
9468140561853422100,1468611149991877755
9957677611850714685,4405833449975633265
11426288761842592440,13217500349926899795
15832122211818225705,2759012902361596153
10602878488035573884,8277038707084788459
13361891390397170037,6384372047544813761
3192186023772406880,706372068924889667
9576558071317220641,2119116206774669001
10282930140242110308,6357348620324007003
12402046347016779309,625301787262469393
312650893631234696,1875905361787408179
937952680893704089,5627716085362224537
2813858042681112268,16883148256086673611
8441574128043336805,13755956620840917601
6877978310420458800,4374381715103649571
2187190857551824785,13123145145310948713
6561572572655474356,2475947288513742907
1237973644256871453,7427841865541228721
3713920932770614360,3836781522914134547
11141762798311843081,11510344568742403641
14978544321225977628,16084289632517659307
8042144816258829653,11359380750133874689
5679690375066937344,15631398176692072451
17039071125200812033,10000706382657114121
14223725228183332868,11555375074261790747
5777687537130895373,16219381149075820625
17333062611392686120,11764655299808358643
15105699686758955129,16847221825715524313
8423610912857762156,13648177329727469707
6824088664863734853,4051043841763305889
2025521920881652944,12153131525289917667
6076565762644958833,18012650502160201385
18229697287934876500,17144463359061500923
17795603716385526269,14539901929765399537
16493323001737475576,6726217641877095379
12586480857793323497,1731908851921734521
865954425960867260,5195726555765203563
2597863277882601781,15587179667295610689
7793589833647805344,9868050854467728835
4934025427233864417,11157408489693634889
14802076281701593252,15025481395371353051
7512740697685676525,8182956038694955921
4091478019347477960,6102124042375316147
12274434058042433881,18306372127125948441
18376558100417750028,18025628233958742091
18236186153834146853,17183396554457123041
17815070314083337328,14656701515952265891
16551722794830908753,7076616400437694441
12761680237073623028,2783105127603531707
1391552563801765853,8349315382810595121
4174657691405297560,6601202074722233747
12523973074215892681,1356862150457149625
678431075228574812,4070586451371448875
2035293225685724437,12211759354114346625
6105879677057173312,18188533988633488259
18317639031171519937,17672113818481361545
18059428946095456580,16122853308024981403
17284798690867266509,11475071776655840977
14960907925182696296,15978471256257971315
7989235628128985657,11041925621354810713
5520962810677405356,14679032790354880523
16562888432032216069,7143610223645538337
12795177148677544976,2984086597227063395
1492043298613531697,8952259791681190185
4476129895840595092,8410035301334018939
13428389687521785277,6783361830292505201
3391680915146252600,1903341417167963987
10175042745438757801,5710024251503891961
12078384162606721788,17130072754511675883
17788408414110613749,14496730116115924417
16471737094912738016,6596702200928670019
12521723137319110817,1343362529076458441
671681264538229220,4030087587229375323
2015043793614687661,12090262761688125969
6045131380844062984,17824044211354826291
18135394142532188953,16578644486645375641
17512694280177463628,12842445312517023691
15644594693113287653,1633847790131967841
10040295931920759728,4901543370395903523
11674143722052727569,14704630111187710569
16575687092448631092,7220402186144028475
12833573129926790045,3214462484722533809
1607231242361266904,9643387454167601427
4821693727083800713,10483418288793252665
14465081181251402140,13003510792670206379
6501755396335103189,2117044230591515905
1058522115295757952,6351132691774547715
3175566345887273857,606654001614091529
9526699037661821572,1819962004842274587
10133353039275913101,5459886014526823761
11953315044118187688,16379658043580471283
17413201058645011449,12245485983322310617
15346115028515931116,18289713876257380235
9144856938128690117,17975653481353037473
8987826740676518736,17033472296640009187
8516736148320004593,14206928742500924329
7103464371250462164,5727298080083669755
2863649040041834877,17181894240251009265
8590947120125504632,14652194573333924563
7326097286666962281,7063095572582670457
3531547786291335228,2742542644038459755
10594643358874005685,8227627932115379265
13337186002912465440,6236139722636586179
3118069861318293089,261675094200206921
9354209583954879268,785025282600620763
9615884678155086189,2355075847801862289
10400909960755706952,7065227543405586867
12755985808557569241,2748938556507208985
1374469278253604492,8246815669521626955
4123407834760813477,6293702934855329249
12370223504282440432,434364730856436131
217182365428218065,1303094192569308393
651547096284654196,3909282577707925179
1954641288853962589,11727847733123775537
5863923866561887768,16736799125661774995
17591771599685663305,13316909229566221753
15881826651637886684,3057239541279562027
10751991807494556821,9171718623838686081
13809231348774118848,9068411797806506627
